Date,Open,High,Low,Close,Volume,NASDAQ,Change
04-06-2014,22.765715,23.138929,22.718214,23.029285,335482000,3743.590088,0.26
05-06-2014,23.078571,23.191786,22.950357,23.119642,303805600,3776.949951,0.090357
06-06-2014,23.210714,23.259287,23.016787,23.05607,349938400,3794.570068,-0.063572
09-06-2014,23.174999,23.469999,22.9375,23.424999,301660000,3795.73999,0.368929
10-06-2014,23.682501,23.762501,23.3925,23.5625,251108000,3800.860107,0.137501
11-06-2014,23.532499,23.690001,23.3675,23.465,182724000,3797.850098,-0.0975
12-06-2014,23.51,23.530001,22.975,23.0725,218996000,3763.800049,-0.3925
13-06-2014,23.049999,23.110001,22.719999,22.82,218100000,3775.560059,-0.2525
16-06-2014,22.877501,23.1875,22.862499,23.049999,142244000,3779.929932,0.229999
17-06-2014,23.077499,23.174999,22.950001,23.02,118904000,3781.320068,-0.029999
18-06-2014,23.067499,23.0725,22.8375,23.045,134056000,3804.610107,0.025
19-06-2014,23.0725,23.075001,22.834999,22.965,142112000,3800.800049,-0.08
20-06-2014,22.9625,23.137501,22.725,22.727501,403592000,3802.639893,-0.237499
23-06-2014,22.83,22.905001,22.65,22.7075,174776000,3805.310059,-0.020001
24-06-2014,22.6875,22.934999,22.547501,22.57,156144000,3799.530029,-0.1375
25-06-2014,22.5525,22.674999,22.4125,22.59,147476000,3827.330078,0.02
26-06-2014,22.592501,22.762501,22.450001,22.725,130516000,3826.909912,0.135
27-06-2014,22.705,23,22.692499,22.995001,256116000,3844.439941,0.270001
30-06-2014,23.025,23.432501,23.022499,23.2325,197929200,3849.47998,0.237499
01-07-2014,23.379999,23.5175,23.282499,23.379999,152892000,3894.330078,0.147499
02-07-2014,23.467501,23.514999,23.272499,23.370001,113860000,3899.27002,-0.009998
03-07-2014,23.4175,23.525,23.299999,23.5075,91567200,3923.01001,0.137499
07-07-2014,23.535,23.997499,23.525,23.9925,225872000,3910.709961,0.485
08-07-2014,24.067499,24.200001,23.48,23.8375,260888000,3864.070068,-0.155
09-07-2014,23.860001,23.987499,23.690001,23.8475,145744000,3892.909912,0.01
10-07-2014,23.440001,23.887501,23.379999,23.76,158744000,3880.040039,-0.0875
11-07-2014,23.84,23.9725,23.715,23.805,136072000,3904.580078,0.045
14-07-2014,23.965,24.2225,23.9125,24.112499,171240000,3929.459961,0.307499
15-07-2014,24.200001,24.2125,23.7575,23.83,181911600,3914.459961,-0.282499
16-07-2014,24.2425,24.275,23.684999,23.695,213585200,3932.330078,-0.135
17-07-2014,23.7575,23.82,23.1425,23.272499,229192000,3878.01001,-0.422501
18-07-2014,23.405001,23.684999,23.254999,23.6075,199952000,3939.889893,0.335001
21-07-2014,23.747499,23.75,23.43,23.485001,156316000,3934.139893,-0.122499
22-07-2014,23.67,23.7225,23.530001,23.68,220788000,3961.620117,0.194999
23-07-2014,23.855,24.469999,23.7925,24.297501,371672000,3986.189941,0.617501
24-07-2014,24.26,24.33,24.105,24.2575,182916000,3983.189941,-0.040001
25-07-2014,24.2125,24.459999,24.16,24.4175,173876000,3965.169922,0.16
28-07-2014,24.455,24.809999,24.387501,24.754999,221272000,3967.23999,0.337499
29-07-2014,24.8325,24.860001,24.5625,24.594999,172572000,3959.030029,-0.16
30-07-2014,24.610001,24.674999,24.4175,24.5375,132040000,3976.070068,-0.057499
31-07-2014,24.290001,24.362499,23.8325,23.9,227372000,3892.5,-0.6375
01-08-2014,23.725,24.155001,23.702499,24.032499,194044000,3879.669922,0.132499
04-08-2014,24.092501,24.145,23.7925,23.897499,159832000,3908.77002,-0.135
05-08-2014,23.84,23.92,23.59,23.780001,223732000,3874.939941,-0.117498
06-08-2014,23.6875,23.870001,23.6775,23.74,154232000,3874.27002,-0.040001
07-08-2014,23.7325,23.987499,23.525,23.620001,186844000,3857.939941,-0.119999
08-08-2014,23.565001,23.705,23.32,23.684999,167460000,3888.090088,0.064998
11-08-2014,23.817499,24.02,23.709999,23.997499,146340000,3910.459961,0.3125
12-08-2014,24.01,24.219999,23.9025,23.9925,135180000,3905.22998,-0.004999
13-08-2014,24.0375,24.309999,24.01,24.309999,127664000,3949.199951,0.317499
14-08-2014,24.3325,24.3925,24.200001,24.375,112464000,3969.110107,0.065001
15-08-2014,24.475,24.547501,24.215,24.495001,195804000,3987.51001,0.120001
18-08-2014,24.622499,24.842501,24.495001,24.790001,190288000,4020.5,0.295
19-08-2014,24.852501,25.17,24.83,25.1325,277596000,4040.129883,0.342499
20-08-2014,25.110001,25.272499,24.987499,25.1425,210796000,4040.709961,0.01
21-08-2014,25.1425,25.235001,25.0275,25.145,133912000,4047.030029,0.0025
22-08-2014,25.0725,25.3675,25.047501,25.33,176736000,4052.75,0.185
25-08-2014,25.4475,25.5425,25.32,25.385,161080000,4067.47998,0.055
26-08-2014,25.355,25.375,25.215,25.2225,132608000,4071.669922,-0.1625
27-08-2014,25.254999,25.6425,25.174999,25.532499,209476000,4073.179932,0.309999
28-08-2014,25.397499,25.695,25.389999,25.5625,273840000,4066.27002,0.030001
29-08-2014,25.715,25.725,25.549999,25.625,178380000,4082.560059,0.0625
02-09-2014,25.764999,25.934999,25.68,25.825001,214256000,4095.810059,0.200001
03-09-2014,25.775,25.799999,24.645,24.735001,501684000,4070.959961,-1.09
04-09-2014,24.7125,25.022499,24.4475,24.530001,342872000,4066.129883,-0.205
05-09-2014,24.700001,24.8475,24.577499,24.7425,233828000,4089.919922,0.212499
08-09-2014,24.825001,24.827499,24.512501,24.59,185426800,4095.469971,-0.1525
09-09-2014,24.77,25.77,24.035,24.497499,759385200,4061.879883,-0.092501
10-09-2014,24.502501,25.2775,24.440001,25.25,403478400,4094.969971,0.752501
11-09-2014,25.102501,25.360001,24.905001,25.3575,249412400,4092.649902,0.1075
12-09-2014,25.3025,25.547501,25.27,25.415001,250504400,4069.22998,0.057501
15-09-2014,25.702499,25.762501,25.360001,25.407499,245266000,4029.889893,-0.007502
16-09-2014,24.950001,25.315001,24.7225,25.215,267632400,4067.27002,-0.192499
17-09-2014,25.317499,25.450001,25.147499,25.395,243706000,4073.570068,0.18
18-09-2014,25.4825,25.5875,25.389999,25.4475,149197600,4103.080078,0.0525
19-09-2014,25.5725,25.5875,25.125,25.24,283609600,4100.089844,-0.2075
22-09-2014,25.450001,25.535,25.145,25.264999,211153600,4061.22998,0.024999
23-09-2014,25.15,25.735001,25.135,25.66,253608800,4051.570068,0.395001
24-09-2014,25.540001,25.7125,25.299999,25.4375,240687200,4094.310059,-0.2225
25-09-2014,25.127501,25.1775,24.43,24.467501,400368000,4007.820068,-0.969999
26-09-2014,24.6325,25.1875,24.6,25.1875,249482000,4053.719971,0.719999
29-09-2014,24.6625,25.110001,24.657499,25.0275,199065200,4047.179932,-0.16
30-09-2014,25.202499,25.385,25.1325,25.1875,221056400,4049.449951,0.16
01-10-2014,25.147499,25.172501,24.674999,24.795,205965200,3984.73999,-0.3925
02-10-2014,24.817499,25.055,24.51,24.975,191031200,3985.870117,0.18
03-10-2014,24.860001,25.0525,24.76,24.905001,173878400,4027.310059,-0.069999
06-10-2014,24.987499,25.1625,24.855,24.905001,148204800,4016.27002,0
07-10-2014,24.8575,25.030001,24.682501,24.6875,168376800,3958.590088,-0.217501
08-10-2014,24.690001,25.2775,24.577499,25.200001,229618800,4041.120117,0.512501
09-10-2014,25.385,25.594999,25.1525,25.254999,309506000,3969.320068,0.054998
10-10-2014,25.172501,25.5075,25.075001,25.182501,265326400,3870.860107,-0.072498
13-10-2014,25.3325,25.445,24.952499,24.952499,214333600,3808,-0.230002
14-10-2014,25.0975,25.129999,24.6425,24.6875,254754400,3810.449951,-0.264999
15-10-2014,24.4925,24.7875,23.795,24.385,403734400,3785.969971,-0.3025
16-10-2014,23.887501,24.43,23.852501,24.065001,288618000,3765.280029,-0.319999
17-10-2014,24.375,24.75,24.202499,24.4175,272718800,3815.469971,0.352499
20-10-2014,24.58,24.99,24.555,24.940001,310069200,3870.080078,0.522501
21-10-2014,25.754999,25.754999,25.317499,25.6175,378495600,3971.389893,0.677499
22-10-2014,25.709999,26.0275,25.65,25.747499,273052400,3949.590088,0.129999
23-10-2014,26.02,26.262501,25.907499,26.2075,284298800,4012.27002,0.460001
24-10-2014,26.295,26.372499,26.1325,26.305,188215600,4042.02002,0.0975
27-10-2014,26.2125,26.370001,26.174999,26.2775,136750800,4046.02002,-0.0275
28-10-2014,26.35,26.684999,26.3375,26.684999,192243600,4106.629883,0.407499
29-10-2014,26.6625,26.842501,26.59,26.834999,210751600,4090.550049,0.15
30-10-2014,26.74,26.8375,26.475,26.745001,162619200,4100.640137,-0.089998
31-10-2014,27.002501,27.01,26.8025,27,178557200,4158.209961,0.254999
03-11-2014,27.055,27.575001,27.002501,27.35,209130400,4169.279785,0.35
04-11-2014,27.34,27.372499,26.93,27.15,166297600,4156.22998,-0.2
05-11-2014,27.275,27.325001,27.032499,27.215,149743600,4153.27002,0.065
06-11-2014,27.15,27.1975,26.950001,27.174999,139874000,4164.080078,-0.040001
07-11-2014,27.1875,27.33,27.137501,27.252501,134766000,4160.5,0.077502
10-11-2014,27.254999,27.3325,27.1675,27.2075,108782000,4175.950195,-0.045001
11-11-2014,27.174999,27.4375,27.1,27.424999,109769200,4187.160156,0.217499
12-11-2014,27.344999,27.8575,27.342501,27.8125,187769600,4195.399902,0.387501
13-11-2014,27.950001,28.362499,27.9,28.205,238091600,4213.47998,0.3925
14-11-2014,28.2875,28.547501,27.8025,28.545,176254400,4224.990234,0.34
17-11-2014,28.567499,29.32,28.325001,28.497499,186986800,4213.790039,-0.047501
18-11-2014,28.485001,28.922501,28.4725,28.8675,176896000,4242.189941,0.370001
19-11-2014,28.860001,28.934999,28.450001,28.6675,167476800,4222.660156,-0.2
20-11-2014,28.727501,29.215,28.7125,29.077499,173582000,4242.089844,0.409999
21-11-2014,29.377501,29.3925,29.0075,29.1175,228717200,4251.319824,0.040001
24-11-2014,29.2125,29.692499,29.155001,29.657499,189803200,4284.319824,0.539999
25-11-2014,29.7675,29.9375,29.362499,29.4,275361600,4288.22998,-0.257499
26-11-2014,29.485001,29.775,29.4575,29.75,163073200,4317.990234,0.35
28-11-2014,29.817499,29.85,29.512501,29.7325,99257600,4337.790039,-0.0175
01-12-2014,29.702499,29.8125,27.817499,28.7675,335256000,4287.810059,-0.965
02-12-2014,28.375,28.9375,28.1875,28.657499,237395600,4305.959961,-0.110001
03-12-2014,28.9375,29.0875,28.7775,28.9825,172253600,4312.930176,0.325001
04-12-2014,28.942499,29.299999,28.8225,28.872499,168178000,4311.930176,-0.110001
05-12-2014,28.997499,29.02,28.66,28.75,153275600,4311.569824,-0.122499
08-12-2014,28.525,28.6625,27.905001,28.1,230659600,4278.339844,-0.65
09-12-2014,27.547501,28.575001,27.3375,28.530001,240832000,4294.669922,0.430001
10-12-2014,28.602501,28.7125,27.885,27.987499,178261200,4224.870117,-0.542502
11-12-2014,28.065001,28.450001,27.834999,27.905001,165606800,4246.47998,-0.082498
12-12-2014,27.615,27.967501,27.395,27.432501,224112400,4199.279785,-0.4725
15-12-2014,27.674999,27.9,26.5875,27.057501,268872400,4157.410156,-0.375
16-12-2014,26.592501,27.540001,26.565001,26.6875,243162800,4089.600098,-0.370001
17-12-2014,26.780001,27.459999,26.705,27.352501,213647200,4165.100098,0.665001
18-12-2014,27.967501,28.1625,27.665001,28.1625,236024800,4267.77002,0.809999
19-12-2014,28.065001,28.309999,27.915001,27.945,353719200,4281.779785,-0.2175
22-12-2014,28.040001,28.372499,27.9925,28.235001,180670000,4293.669922,0.290001
23-12-2014,28.307501,28.3325,28.115,28.135,104113600,4279.299805,-0.100001
24-12-2014,28.145,28.1775,28.002501,28.002501,57918400,4283.100098,-0.132499
26-12-2014,28.025,28.629999,28.002501,28.497499,134884000,4314.089844,0.494998
29-12-2014,28.4475,28.692499,28.424999,28.477501,110395600,4312.640137,-0.019998
30-12-2014,28.41,28.48,28.0275,28.129999,119526000,4282.350098,-0.347502
31-12-2014,28.205,28.282499,27.5525,27.594999,165613600,4236.279785,-0.535
02-01-2015,27.8475,27.860001,26.8375,27.3325,212818400,4230.240234,-0.262499
05-01-2015,27.0725,27.1625,26.352501,26.5625,257142000,4160.959961,-0.77
06-01-2015,26.635,26.8575,26.157499,26.565001,263188400,4110.830078,0.002501
07-01-2015,26.799999,27.049999,26.674999,26.9375,160423600,4160,0.372499
08-01-2015,27.307501,28.0375,27.174999,27.9725,237458000,4240.549805,1.035
09-01-2015,28.1675,28.3125,27.5525,28.002501,214798000,4213.279785,0.030001
12-01-2015,28.15,28.157499,27.200001,27.3125,198603200,4169.970215,-0.690001
13-01-2015,27.8575,28.200001,27.227501,27.555,268367600,4166.200195,0.2425
14-01-2015,27.26,27.622499,27.125,27.450001,195826400,4145.839844,-0.104999
15-01-2015,27.5,27.514999,26.665001,26.705,240056000,4089.649902,-0.745001
16-01-2015,26.7575,26.895,26.299999,26.497499,314053200,4142.140137,-0.207501
20-01-2015,26.959999,27.2425,26.625,27.18,199599600,4171.209961,0.682501
21-01-2015,27.237499,27.764999,27.067499,27.387501,194303600,4192.089844,0.207501
22-01-2015,27.565001,28.1175,27.43,28.1,215185600,4270.359863,0.712499
23-01-2015,28.075001,28.4375,27.8825,28.245001,185859200,4278.140137,0.145001
26-01-2015,28.434999,28.59,28.200001,28.275,222460000,4275.720215,0.029999
27-01-2015,28.105,28.120001,27.2575,27.285,382274800,4165.5,-0.99
28-01-2015,29.407499,29.530001,28.827499,28.827499,585908400,4140.379883,1.542499
29-01-2015,29.08,29.797501,28.889999,29.725,337745600,4181.350098,0.897501
30-01-2015,29.6,30,29.2125,29.290001,334982000,4148.430176,-0.434999
02-02-2015,29.512501,29.7925,29.02,29.657499,250956400,4188.589844,0.367498
03-02-2015,29.625,29.772499,29.4025,29.6625,207662800,4229.149902,0.005001
04-02-2015,29.625,30.127501,29.577499,29.889999,280598800,4221.200195,0.227499
05-02-2015,30.004999,30.057501,29.8125,29.985001,168984800,4256.180176,0.095002
06-02-2015,30.004999,30.0625,29.612499,29.7325,174826400,4228.680176,-0.252501
09-02-2015,29.637501,29.959999,29.6075,29.93,155559200,4216.089844,0.1975
10-02-2015,30.0425,30.5375,30.040001,30.504999,248034000,4281.160156,0.574999
11-02-2015,30.692499,31.23,30.625,31.219999,294247200,4297.279785,0.715
12-02-2015,31.514999,31.870001,31.3925,31.615,297898000,4347.970215,0.395001
13-02-2015,31.82,31.82,31.4125,31.77,217088800,4384.029785,0.155
17-02-2015,31.872499,32.220001,31.73,31.9575,252609600,4385.339844,0.1875
18-02-2015,31.907499,32.195,31.862499,32.18,179566800,4390.910156,0.2225
19-02-2015,32.119999,32.2575,32.0825,32.112499,149449600,4411.859863,-0.067501
20-02-2015,32.154999,32.375,32.012501,32.375,195793600,4443.049805,0.262501
23-02-2015,32.505001,33.25,32.415001,33.25,283896400,4449.490234,0.875
24-02-2015,33.235001,33.400002,32.7925,33.0425,276912400,4451.029785,-0.2075
25-02-2015,32.889999,32.900002,32.037498,32.197498,298846800,4440.589844,-0.845002
26-02-2015,32.197498,32.717499,31.6525,32.605,365150000,4462.27002,0.407502
27-02-2015,32.5,32.642502,32.060001,32.115002,248059200,4440.669922,-0.489998
02-03-2015,32.3125,32.57,32.075001,32.272499,192386800,4483.049805,0.157497
03-03-2015,32.240002,32.380001,32.022499,32.34,151265200,4458.779785,0.067501
04-03-2015,32.275002,32.389999,32.080002,32.134998,126665200,4445.359863,-0.205002
05-03-2015,32.145,32.1875,31.440001,31.602501,226068400,4452.060059,-0.532497
06-03-2015,32.099998,32.342499,31.565001,31.65,291368400,4399.22998,0.047499
09-03-2015,31.99,32.392502,31.264999,31.785,354114000,4412.990234,0.135
10-03-2015,31.602501,31.805,30.950001,31.127501,275426400,4329.080078,-0.657499
11-03-2015,31.1875,31.192499,30.5275,30.559999,275756000,4305.379883,-0.567502
12-03-2015,30.577499,31.225,30.407499,31.112499,193450800,4336.22998,0.5525
13-03-2015,31.1,31.35,30.645,30.897499,207309200,4314.899902,-0.215
16-03-2015,30.969999,31.237499,30.717501,31.237499,143497200,4370.470215,0.34
17-03-2015,31.475,31.83,31.4125,31.76,204092400,4375.629883,0.522501
18-03-2015,31.75,32.290001,31.592501,32.1175,261083600,4422.5,0.3575
19-03-2015,32.1875,32.3125,31.85,31.875,183238000,4426.819824,-0.2425
20-03-2015,32.0625,32.099998,31.290001,31.475,274780400,4458.540039,-0.4
23-03-2015,31.780001,31.9625,31.629999,31.8025,150838800,4445.540039,0.3275
24-03-2015,31.807501,32.009998,31.639999,31.672501,131369200,4430.990234,-0.129999
25-03-2015,31.635,31.705,30.844999,30.844999,206620800,4329.290039,-0.827502
26-03-2015,30.690001,31.219999,30.65,31.059999,190291600,4315.259766,0.215
27-03-2015,31.1425,31.174999,30.727501,30.8125,158184800,4332.859863,-0.247499
30-03-2015,31.012501,31.6,31,31.592501,188398800,4382.819824,0.780001
31-03-2015,31.522499,31.622499,31.09,31.1075,168362400,4333.689941,-0.485001
01-04-2015,31.205,31.280001,30.775,31.0625,162485600,4311.259766,-0.045
02-04-2015,31.2575,31.389999,31.047501,31.33,128880400,4316.009766,0.2675
06-04-2015,31.1175,31.877501,31.0825,31.8375,148776000,4350.97998,0.5075
07-04-2015,31.91,32.029999,31.495001,31.502501,140049200,4344.080078,-0.334999
08-04-2015,31.4625,31.6,31.2425,31.4,149316800,4375.959961,-0.102501
09-04-2015,31.4625,31.645,31.165001,31.639999,129936000,4403.950195,0.239999
10-04-2015,31.487499,31.8025,31.315001,31.775,160752000,4422.02002,0.135001
13-04-2015,32.092499,32.142502,31.6525,31.7125,145460400,4409.209961,-0.0625
14-04-2015,31.75,31.8225,31.477501,31.575001,102098400,4397.640137,-0.137499
15-04-2015,31.602501,31.782499,31.502501,31.695,115881600,4424.529785,0.119999
16-04-2015,31.57,31.775,31.5275,31.5425,113476000,4418.830078,-0.1525
17-04-2015,31.387501,31.535,31.115,31.1875,207828000,4351.799805,-0.355
20-04-2015,31.3925,32.029999,31.2925,31.9,188217200,4417.399902,0.7125
21-04-2015,32.025002,32.049999,31.6675,31.727501,129740400,4435.97998,-0.172499
22-04-2015,31.747499,32.217499,31.58,32.154999,150618000,4460.810059,0.427498
23-04-2015,32.075001,32.605,32.035,32.4175,183083600,4477.069824,0.262501
24-04-2015,32.622501,32.657501,32.307499,32.57,178103600,4536.779785,0.1525
27-04-2015,33.077499,33.282501,32.787498,33.162498,387816800,4525.040039,0.592498
28-04-2015,33.615002,33.634998,32.392502,32.639999,475696000,4515.27002,-0.522499
29-04-2015,32.540001,32.897499,32.075001,32.16,253544400,4488.149902,-0.479999
