Date,Open,High,Low,Close,Volume,Day of the week,Change,NASDAQ
18-07-2016,117.32,119.610001,116.889999,119.370003,20868400,2,1.239998,4619.680176
19-07-2016,118.989998,120.849998,118.660004,120.610001,21541300,3,1.309997,4603.279785
20-07-2016,121.25,122.199997,120.559998,121.919998,20046500,4,-1.309997,4657.200195
21-07-2016,121.919998,122.099998,120.25,120.610001,17801700,5,0.389999,4647.02002
22-07-2016,119.900002,121.010002,119.309998,121,18422400,6,0.629997,4666.069824
25-07-2016,121.389999,121.849998,117.779999,121.629997,18487400,2,-0.409996,4665.930176
26-07-2016,122,122.07,120.75,121.220001,17612000,3,2.119995,4672.109863
27-07-2016,122.419998,125,121.510002,123.339996,52654200,4,1.660004,4702.879883
28-07-2016,127.519997,128.330002,123.629997,125,78955800,5,-1.059998,4721.410156
29-07-2016,124.650002,125.839996,123.709999,123.940002,35058800,6,0.369996,4730.22998
01-08-2016,123.849998,124.580002,122.860001,124.309998,25006900,2,-1.220002,4756.040039
02-08-2016,124.059998,124.800003,122.07,123.089996,23968400,3,-0.579994,4719.209961
03-08-2016,123.089996,123.919998,122.309998,122.510002,18525300,4,1.849999,4734.330078
04-08-2016,122.940002,124.790001,122.510002,124.360001,21066000,5,0.790001,4743.810059
05-08-2016,124.980003,125.839996,124.620003,125.150002,20184000,6,0.11,4791.209961
08-08-2016,125.25,125.449997,124.550003,125.260002,15233900,2,-0.200004,4784.740234
09-08-2016,125.339996,126.089996,124.529999,125.059998,19621000,3,-0.180001,4795.75
10-08-2016,125.07,125.480003,124.540001,124.879997,10670100,4,0.020005,4783.390137
11-08-2016,125.199997,125.379997,124.75,124.900002,11729500,5,-0.020005,4803.310059
12-08-2016,124.699997,125,124.18,124.879997,12159000,6,-0.979995,4807.080078
15-08-2016,124.910004,124.919998,123.699997,123.900002,19295100,2,-0.599999,4827.120117
16-08-2016,123.5,123.919998,122.779999,123.300003,14222400,3,1.07,4797.189941
17-08-2016,123.660004,124.379997,122.849998,124.370003,13794200,4,-0.459999,4805.450195
18-08-2016,124.010002,124.260002,123.639999,123.910004,12400800,5,-0.350006,4808.680176
19-08-2016,123.599998,124.160004,123.279999,123.559998,11688300,6,0.590004,4806.140137
22-08-2016,123.330002,124.830002,123.110001,124.150002,14386400,2,0.220001,4808.560059
23-08-2016,124.510002,125.089996,124.25,124.370003,13309500,3,-0.89,4818.47998
24-08-2016,124.470001,124.690002,123.089996,123.480003,12243700,4,0.409996,4783.490234
25-08-2016,123.120003,124.370003,123.099998,123.889999,10730800,5,1.07,4775.430176
26-08-2016,124.050003,125.190002,123.910004,124.959999,17504800,6,1.580002,4783.689941
29-08-2016,124.349998,126.730003,124.349998,126.540001,15925900,2,-0.700005,4791.089844
30-08-2016,126.599998,126.599998,125.150002,125.839996,17804300,3,0.280007,4775.990234
31-08-2016,125.599998,126.220001,125.099998,126.120003,14200600,4,0.049995,4771.049805
01-09-2016,126.379997,126.629997,125.599998,126.169998,13536100,5,0.340004,4783.939941
02-09-2016,126.849998,126.860001,126,126.510002,12118800,6,3.219994,4798.740234
06-09-2016,126.669998,129.940002,126.470001,129.729996,26278400,3,1.320007,4829.509766
07-09-2016,130.039993,131.979996,129.949997,131.050003,27990800,4,-0.779999,4831.859863
08-09-2016,130.919998,131.080002,129.809998,130.270004,15676600,5,-3.170006,4804
09-09-2016,129.710007,129.949997,127.099998,127.099998,27100700,6,1.590004,4681.540039
12-09-2016,125.959999,128.759995,125.75,128.690002,21252800,2,-1.480003,4764.649902
13-09-2016,128.029999,128.350006,126.660004,127.209999,18016200,3,0.559998,4722.850098
14-09-2016,126.889999,128.800003,126.889999,127.769997,15691100,4,0.580009,4746.060059
15-09-2016,127.980003,129.100006,127.669998,128.350006,15077200,5,0.720001,4819.899902
16-09-2016,128.199997,129.179993,128.199997,129.070007,24119200,6,-0.420013,4818.049805
19-09-2016,129.910004,129.940002,128.259995,128.649994,14958800,2,-0.009995,4796.069824
20-09-2016,128.649994,129.169998,128.029999,128.639999,11083800,3,1.300003,4805.220215
21-09-2016,129.130005,130.009995,128.389999,129.940002,14068300,4,0.14,4853.75
22-09-2016,130.5,130.729996,129.559998,130.080002,15538300,5,-2.120003,4891.359863
23-09-2016,127.559998,128.600006,127.300003,127.959999,28326300,6,-0.650001,4858.910156
26-09-2016,127.370003,128.160004,126.800003,127.309998,15064900,2,1.380004,4817.169922
27-09-2016,127.610001,129.009995,127.43,128.690002,15637100,3,0.539994,4866.709961
28-09-2016,129.210007,129.470001,128.399994,129.229996,12047600,4,-1.14,4875.27002
29-09-2016,129.179993,129.289993,127.550003,128.089996,14532200,5,0.180008,4838.299805
30-09-2016,128.029999,128.589996,127.449997,128.270004,18402900,6,0.5,4875.700195
03-10-2016,128.380005,129.089996,127.800003,128.770004,13156900,2,-0.580002,4866.629883
04-10-2016,129.169998,129.279999,127.550003,128.190002,14307500,3,0.279999,4859.470215
05-10-2016,128.25,128.800003,127.830002,128.470001,12386800,4,0.270004,4877.75
06-10-2016,128.429993,129.059998,128.080002,128.740005,11682700,5,0.25,4873.919922
07-10-2016,129.039993,129.25,128.330002,128.990005,12804400,6,1.25,4864.52002
10-10-2016,129.679993,130.699997,129.199997,130.240005,15138700,2,-1.36,4893.77002
11-10-2016,130.229996,130.639999,128.229996,128.880005,17537900,3,0.169998,4821.910156
12-10-2016,129.009995,129.660004,128.460007,129.050003,11073000,4,-1.230003,4819.640137
13-10-2016,128.210007,128.25,126.75,127.82,17139300,5,0.059997,4803.100098
14-10-2016,128.490005,128.949997,127.580002,127.879997,13345300,6,-0.339996,4808.47998
17-10-2016,128.199997,128.470001,127.32,127.540001,11351700,2,1.030006,4796.169922
18-10-2016,128.679993,129.389999,128.009995,128.570007,13504000,3,1.539994,4839.720215
19-10-2016,128.740005,130.470001,128.600006,130.110001,16752300,4,-0.110001,4836.609863
20-10-2016,130.070007,130.660004,129.5,130,13167500,5,2.070007,4832.709961
21-10-2016,129.779999,132.130005,129.699997,132.070007,19088800,6,1.209992,4851.859863
24-10-2016,132.720001,133.410004,132.149994,133.279999,17470200,2,-0.990006,4909.970215
25-10-2016,133.5,133.5,132.220001,132.289993,13336800,3,-1.25,4891.450195
26-10-2016,131.639999,132.259995,130.940002,131.039993,13084700,4,-1.349991,4860.589844
27-10-2016,131.740005,131.800003,129.270004,129.690002,16741400,5,1.599991,4836.450195
28-10-2016,130.5,132.970001,129.929993,131.289993,24545500,6,-0.299988,4805.589844
31-10-2016,132.009995,132.119995,130.880005,130.990005,15669000,2,-1.490005,4801.27002
01-11-2016,131.410004,131.940002,128.649994,129.5,22077800,3,-2.330002,4766.939941
02-11-2016,130.229996,130.229996,126.279999,127.169998,39640900,4,-7.169998,4726.910156
03-11-2016,122,123.279999,119.5,120,63766300,5,0.75,4679.100098
04-11-2016,119.589996,121.93,119.25,120.75,30545500,6,1.400002,4660.459961
07-11-2016,122.830002,123.209999,121.349998,122.150002,23008900,2,2.069999,4773.72998
08-11-2016,122.029999,124.610001,121.540001,124.220001,19460800,3,-1.040001,4804.919922
09-11-2016,121.5,123.809998,120.510002,123.18,31916000,4,-2.379997,4825.180176
10-11-2016,123.93,124.18,115.269997,120.800003,67846700,5,-1.780006,4747.029785
11-11-2016,119.529999,120.699997,118.150002,119.019997,32840100,6,-3.939995,4751.950195
14-11-2016,119.129997,119.129997,113.550003,115.080002,51377000,2,2.119995,4702.040039
15-11-2016,116.730003,118.489998,115.830002,117.199997,34681400,3,-0.860001,4764.470215
16-11-2016,114.480003,117.879997,114.209999,116.339996,32397900,4,1.450005,4792.27002
17-11-2016,116.809998,117.790001,116.010002,117.790001,18597800,5,-0.770004,4826.589844
18-11-2016,118.389999,119.129997,116.839996,117.019997,22879300,6,4.75,4808.040039
21-11-2016,118.199997,121.949997,117.800003,121.769997,35415400,2,-0.299996,4859
22-11-2016,122.400002,122.980003,120.900002,121.470001,26089200,3,-0.630005,4873.839844
23-11-2016,121.230003,121.309998,119.940002,120.839996,15672100,4,-0.459999,4853.859863
25-11-2016,121.010002,121.139999,120.07,120.379997,8658600,6,0.030007,4870.02002
28-11-2016,120.120003,121.690002,119.82,120.410004,18101300,2,0.459999,4857.02002
29-11-2016,120.57,122.099998,120.400002,120.870003,18891000,3,-2.450005,4873.209961
30-11-2016,120.32,121.790001,117.949997,118.419998,30188900,4,-3.32,4810.810059
01-12-2016,118.379997,118.449997,114,115.099998,43277000,5,0.300004,4734.100098
02-12-2016,115.110001,116.480003,114.300003,115.400002,25070400,6,2.029998,4739.370117
05-12-2016,115.949997,117.57,115.07,117.43,20201500,2,-0.120002,4778.140137
06-12-2016,117.690002,117.800003,116.330002,117.309998,19131200,3,0.639999,4788.669922
07-12-2016,117,117.949997,116.57,117.949997,21913700,4,0.960007,4851.939941
08-12-2016,117.980003,119.5,117.639999,118.910004,22442800,5,0.769996,4859.189941
09-12-2016,119.220001,119.940002,118.949997,119.68,17464700,6,-1.910003,4895.899902
12-12-2016,119.220001,119.239998,117.650002,117.769997,17805500,2,2.540001,4874.299805
13-12-2016,117.860001,121.519997,117.610001,120.309998,29768000,3,-0.099999,4935.839844
14-12-2016,120,121.690002,118.849998,120.209999,25913100,4,0.360001,4921.220215
15-12-2016,120.080002,122.5,119.629997,120.57,20139600,5,-0.699997,4933.410156
16-12-2016,120.900002,121.5,119.269997,119.870003,25324300,6,-0.630005,4914.859863
19-12-2016,119.849998,120.360001,118.510002,119.239998,15918100,2,-0.150002,4934.850098
20-12-2016,119.5,119.769997,118.800003,119.089996,13684400,3,-0.049995,4953.799805
21-12-2016,118.919998,119.199997,118.480003,119.040001,10767600,4,-1.639999,4948.910156
22-12-2016,118.860001,118.989998,116.93,117.400002,16258600,5,-0.130005,4934.390137
23-12-2016,117,117.559998,116.300003,117.269997,10890000,6,0.740005,4940.02002
27-12-2016,116.959999,118.68,116.860001,118.010002,12051500,3,-1.090004,4965.810059
28-12-2016,118.190002,118.25,116.650002,116.919998,12087400,4,-0.57,4926.290039
29-12-2016,117,117.529999,116.059998,116.349998,9934900,5,-1.299995,4918.279785
30-12-2016,116.599998,116.830002,114.769997,115.050003,18684100,6,1.809998,4863.620117
03-01-2017,116.029999,117.839996,115.510002,116.860001,20663900,3,1.830001,4911.330078
04-01-2017,117.550003,119.660004,117.290001,118.690002,19630900,4,1.979996,4937.209961
05-01-2017,118.860001,120.949997,118.32,120.669998,19492200,5,2.740006,4964.950195
06-01-2017,120.980003,123.879997,120.029999,123.410004,28545300,6,1.489998,5007.080078
09-01-2017,123.550003,125.43,123.040001,124.900002,22880400,2,-0.550004,5024.899902
10-01-2017,124.82,125.5,124.279999,124.349998,17324600,3,1.739998,5035.169922
11-01-2017,124.349998,126.120003,124.059998,126.089996,18356500,4,0.530007,5050.209961
12-01-2017,125.610001,126.730003,124.800003,126.620003,18653900,5,1.719993,5041.430176
13-01-2017,127.489998,129.270004,127.370003,128.339996,24884300,6,-0.469993,5059.509766
17-01-2017,128.039993,128.339996,127.400002,127.870003,15294500,3,0.049995,5044.649902
18-01-2017,128.410004,128.429993,126.839996,127.919998,13145900,4,-0.369995,5055.850098
19-01-2017,128.229996,128.350006,127.449997,127.550003,12195500,5,-0.510002,5051.169922
20-01-2017,128.100006,128.479996,126.779999,127.040001,19097200,6,1.889992,5063.200195
23-01-2017,127.309998,129.25,126.949997,128.929993,16593600,2,0.440002,5065.700195
24-01-2017,129.380005,129.899994,128.380005,129.369995,15162700,3,2.110001,5101.060059
25-01-2017,130,131.740005,129.770004,131.479996,18731300,4,1.300003,5151.470215
26-01-2017,131.630005,133.139999,131.440002,132.779999,20020100,5,-0.600006,5156.919922
27-01-2017,132.679993,132.949997,131.080002,132.179993,19539500,6,-1.199997,5168.060059
30-01-2017,131.580002,131.580002,129.600006,130.979996,18956100,2,-0.659989,5129.330078
31-01-2017,130.169998,130.660004,129.520004,130.320007,19790500,3,2.909989,5116.77002
01-02-2017,132.25,133.490005,130.679993,133.229996,50139800,4,-2.39,5152.689941
02-02-2017,133.220001,135.490005,130.399994,130.839996,54366400,5,0.14,5147.700195
03-02-2017,131.240005,132.850006,130.759995,130.979996,24804900,6,1.080002,5161.600098
06-02-2017,130.979996,132.059998,130.300003,132.059998,17058500,2,-0.220002,5167.959961
07-02-2017,132.240005,133,131.660004,131.839996,14596400,3,2.360001,5185.879883
08-02-2017,132.600006,134.440002,132.440002,134.199997,22390600,4,-0.059998,5196.580078
09-02-2017,134.490005,134.5,133.309998,134.139999,16470600,5,0.050003,5212.160156
10-02-2017,134.100006,134.940002,133.679993,134.190002,15061900,6,-0.139999,5226.689941
13-02-2017,134.699997,134.699997,133.699997,134.050003,13526200,2,-0.199997,5256.819824
14-02-2017,134.100006,134.229996,132.550003,133.850006,14364900,3,-0.410004,5271.069824
15-02-2017,133.449997,133.699997,132.660004,133.440002,13226500,4,0.399994,5302.390137
16-02-2017,133.070007,133.869995,133.020004,133.839996,12831100,5,-0.309997,5300.640137
17-02-2017,133.5,134.089996,133.169998,133.529999,12276500,6,0.190002,5324.720215
21-02-2017,133.5,133.910004,132.899994,133.720001,14759100,3,2.399994,5350.72998
22-02-2017,133.600006,136.789993,133.460007,136.119995,27360100,4,-0.759994,5352.129883
23-02-2017,135.889999,136.119995,134.330002,135.360001,18422500,5,0.080001,5332.370117
24-02-2017,134.160004,135.619995,134.160004,135.440002,12625700,6,0.970002,5343.310059
27-02-2017,135.259995,137.179993,135.020004,136.410004,14306700,2,-0.870011,5347.549805
28-02-2017,136.789993,136.809998,134.75,135.539993,16112100,3,1.880005,5330.310059
01-03-2017,136.470001,137.479996,136.300003,137.419998,16257000,4,-0.660003,5390.990234
02-03-2017,137.089996,137.820007,136.309998,136.759995,12294800,5,0.410003,5363.259766
03-03-2017,136.630005,137.330002,136.080002,137.169998,11160600,6,0.25,5373.47998
06-03-2017,136.880005,137.830002,136.509995,137.419998,12748200,2,-0.119995,5360.310059
07-03-2017,137.029999,138.369995,136.990005,137.300003,13527100,3,0.419998,5351.279785
08-03-2017,137.149994,137.990005,137.050003,137.720001,10184500,4,0.520004,5359.810059
09-03-2017,137.720001,138.570007,137.399994,138.240005,15535300,5,0.549988,5363.97998
10-03-2017,138.910004,139.490005,138.220001,138.789993,16314100,6,0.810013,5385.899902
13-03-2017,138.710007,139.679993,138.669998,139.600006,10955500,2,-0.279999,5394.569824
14-03-2017,139.460007,139.460007,138.520004,139.320007,12944000,3,0.399994,5382.169922
15-03-2017,139.289993,140.100006,138.490005,139.720001,19344800,4,0.270004,5416.25
16-03-2017,140.199997,140.25,139.729996,139.990005,13612900,5,-0.150009,5412.080078
17-03-2017,140.339996,140.339996,139.699997,139.839996,20592800,6,0.100006,5408.759766
20-03-2017,139.710007,140.190002,139.25,139.940002,12099500,2,-1.430007,5413.310059
21-03-2017,141.149994,142.309998,138.399994,138.509995,29894800,3,1.080001,5332.529785
22-03-2017,137.929993,139.789993,137.600006,139.589996,17055400,4,-0.059997,5367.549805
23-03-2017,139.479996,140.389999,139.089996,139.529999,13022800,5,0.809997,5355.140137
24-03-2017,140.080002,141.020004,139.759995,140.339996,16664700,6,-0.019989,5364
27-03-2017,139.050003,140.649994,138.770004,140.320007,12800500,2,1.439988,5374.27002
28-03-2017,140.360001,141.949997,140.009995,141.759995,14679400,3,0.889999,5407.209961
29-03-2017,141.990005,142.860001,141.429993,142.649994,16527600,4,-0.23999,5430.27002
30-03-2017,142.399994,142.949997,141.850006,142.410004,12404000,5,-0.360001,5439.740234
31-03-2017,142.309998,142.630005,141.889999,142.050003,11478300,6,0.229996,5436.22998
03-04-2017,141.929993,142.470001,140.820007,142.279999,13564000,2,-0.550003,5432.200195
04-04-2017,141.860001,142.089996,141.270004,141.729996,12948600,3,0.12001,5440.410156
05-04-2017,142.259995,143.440002,141.289993,141.850006,17158100,4,-0.680008,5418.52002
06-04-2017,142.110001,142.220001,140.910004,141.169998,15103400,5,-0.389999,5420.879883
07-04-2017,141.199997,141.550003,140.240005,140.779999,11818300,6,0.259994,5418.370117
10-04-2017,141,141.429993,140.630005,141.039993,9039400,2,-1.119995,5421.680176
11-04-2017,140.800003,141.029999,138.809998,139.919998,16638100,3,-0.339996,5398.399902
12-04-2017,139.720001,140.399994,139.440002,139.580002,11612500,4,-0.190003,5377.029785
13-04-2017,139.619995,140.580002,139.330002,139.389999,10965600,5,2.029999,5353.589844
17-04-2017,139.759995,141.550003,139.75,141.419998,11519700,2,-0.459991,5399.200195
18-04-2017,141.270004,141.910004,140.610001,140.960007,14807500,3,1.309997,5391.660156
19-04-2017,141.350006,143.039993,141.270004,142.270004,15563900,4,1.529999,5399.640137
20-04-2017,142.949997,144.25,142.690002,143.800003,15968200,5,-0.12001,5443.529785
21-04-2017,143.899994,144.169998,142.270004,143.679993,12382000,6,1.790008,5442.049805
24-04-2017,144.960007,145.669998,144.339996,145.470001,14407200,2,1.020004,5508.029785
25-04-2017,145.789993,147.149994,145.789993,146.490005,17767500,3,0.069993,5548.189941
26-04-2017,147.089996,147.589996,146.089996,146.559998,12395000,4,1.139999,5541.089844
27-04-2017,146.669998,147.75,146.139999,147.699997,11275100,5,2.550003,5571.279785
28-04-2017,149.5,151.529999,149.070007,150.25,30652200,6,2.210007,5583.529785
01-05-2017,151.740005,152.570007,151.419998,152.460007,25218300,2,0.319992,5629.629883
02-05-2017,153.339996,153.440002,151.660004,152.779999,21870400,3,-0.979996,5644.069824
03-05-2017,153.600006,153.600006,151.339996,151.800003,29782500,4,-0.949997,5625.160156
04-05-2017,150.169998,151.520004,148.720001,150.850006,36225500,5,-0.610001,5626.319824
05-05-2017,151.449997,151.630005,149.789993,150.240005,17148500,6,0.819993,5646.089844
08-05-2017,150.710007,151.080002,149.740005,151.059998,15827500,2,-0.580002,5659.069824
09-05-2017,151.490005,152.589996,150.210007,150.479996,17453900,3,-0.190003,5678.310059
10-05-2017,150.229996,150.520004,148.860001,150.289993,12080700,4,-0.25,5681.680176
11-05-2017,150.309998,150.649994,149.410004,150.039993,11841900,5,0.290009,5674.220215
12-05-2017,150.399994,150.460007,149.630005,150.330002,9598200,6,-0.14,5686.810059
15-05-2017,150.169998,151.479996,149.770004,150.190002,15064700,2,-0.410003,5704.47998
16-05-2017,150.110001,150.210007,149.029999,149.779999,14550800,3,-4.929993,5724.439941
17-05-2017,148,148.669998,144.419998,144.850006,28300100,4,2.809998,5580.549805
18-05-2017,144.720001,148.149994,144.509995,147.660004,23031600,5,0.399994,5626.310059
19-05-2017,148.449997,149.389999,147.960007,148.059998,16187900,6,0.180007,5651.560059
22-05-2017,148.080002,148.589996,147.690002,148.240005,12586700,2,-0.169998,5699.399902
23-05-2017,148.520004,148.809998,147.25,148.070007,12817800,3,1.969986,5703.350098
24-05-2017,148.509995,150.229996,148.419998,150.039993,17862400,4,1.920014,5730.299805
25-05-2017,150.300003,152.589996,149.949997,151.960007,19891400,5,0.169998,5778.370117
26-05-2017,152.229996,152.25,151.149994,152.130005,14996200,6,0.25,5788.359863
30-05-2017,151.970001,152.899994,151.639999,152.380005,13226000,3,-0.919998,5794.629883
31-05-2017,152.699997,153.350006,151.089996,151.460007,18023900,4,0.069992,5788.799805
01-06-2017,151.75,152.289993,150.300003,151.529999,14530600,5,2.080002,5816.509766
02-06-2017,151.850006,153.630005,151.300003,153.610001,16854400,6,0.020004,5881.459961
05-06-2017,153.639999,154.710007,153.410004,153.630005,12520400,2,-0.820007,5878.120117
06-06-2017,153.410004,154.520004,152.479996,152.809998,13457100,3,0.309997,5856.77002
07-06-2017,153.270004,153.75,152.339996,153.119995,12066700,4,1.590012,5877.589844
08-06-2017,154.080002,154.729996,153.100006,154.710007,17799400,5,-5.110001,5885.299805
09-06-2017,154.770004,155.589996,146.610001,149.600006,35577700,6,-1.160004,5741.939941
12-06-2017,148.169998,149.199997,144.559998,148.440002,33170200,2,2.239991,5708.180176
13-06-2017,150.149994,151.179993,148.899994,150.679993,20483400,3,-0.429993,5751.819824
14-06-2017,151.259995,152.399994,149.050003,150.25,20808800,4,-0.449997,5727.069824
15-06-2017,147.669998,150.039993,146.369995,149.800003,18994200,5,0.839996,5700.890137
16-06-2017,149.589996,150.830002,148.600006,150.639999,22882400,6,2.229996,5681.47998
19-06-2017,151.710007,153.570007,151.710007,152.869995,19026500,2,-0.619995,5772.220215
20-06-2017,152.880005,153.839996,152.210007,152.25,14743900,3,1.660004,5726.310059
21-06-2017,152.360001,154.080002,151.880005,153.910004,15039800,4,-0.51001,5782.390137
22-06-2017,153.009995,154.550003,152.910004,153.399994,13005500,5,1.670013,5779.870117
23-06-2017,152.720001,155.199997,152.649994,155.070007,18027000,6,-1.480011,5803.109863
26-06-2017,156.25,156.5,153.199997,153.589996,18049700,2,-3.009994,5777.589844
27-06-2017,152.839996,153.309998,150.389999,150.580002,19360800,3,2.660003,5671.600098
28-06-2017,150.919998,153.470001,149.860001,153.240005,16719100,4,-2.200012,5753.029785
29-06-2017,152.279999,152.5,148.919998,151.039993,23973500,5,-0.059997,5653.02002
30-06-2017,151.899994,151.919998,150.059998,150.979996,17666000,6,-2.550003,5646.919922
03-07-2017,151.720001,152.149994,147.800003,148.429993,13862700,2,1.910003,5596.959961
05-07-2017,149,150.850006,148.130005,150.339996,14334300,4,-1.519989,5648.819824
06-07-2017,149.029999,150.039993,148,148.820007,14951800,5,2.619995,5597.899902
07-07-2017,149.25,151.990005,149.190002,151.440002,13615900,6,2.059998,5656.470215
10-07-2017,151.690002,153.979996,151.509995,153.5,13378700,2,1.770004,5694.149902
11-07-2017,153.369995,155.419998,152.910004,155.270004,13667700,3,3.62999,5709.799805
12-07-2017,156.490005,159.160004,156.199997,158.899994,22739400,4,0.360001,5778.950195
13-07-2017,158.740005,159.779999,158.419998,159.259995,13929200,5,0.710006,5793.359863
14-07-2017,160.130005,160.320007,159.330002,159.970001,16371200,6,-0.240005,5838.080078
17-07-2017,160.25,160.779999,158.809998,159.729996,12858800,2,3.130005,5839.740234
18-07-2017,159.660004,163.729996,159.419998,162.860001,23722900,3,1.279998,5880.100098
19-07-2017,163.589996,165.699997,163.169998,164.139999,26273600,4,0.39,5916.160156
20-07-2017,164.800003,165,162.809998,164.529999,18523100,5,-0.100006,5921.220215
21-07-2017,164.160004,165.050003,163.75,164.429993,14744000,6,1.570007,5921.529785
24-07-2017,164.639999,166.169998,164.309998,166,17367000,2,-0.720001,5941.370117
25-07-2017,165.009995,165.539993,163.860001,165.279999,15383200,3,0.330002,5930.649902
26-07-2017,166.009995,166.009995,164.100006,165.610001,35236900,4,4.830001,5950.72998
27-07-2017,174.699997,175.490005,167.5,170.440002,68910700,5,2.009995,5917.029785
28-07-2017,169.070007,173.429993,169.050003,172.449997,24557600,6,-3.199997,5908.919922
31-07-2017,172,172.720001,168.550003,169.25,25478900,2,0.610001,5880.330078
01-08-2017,169.820007,170.470001,169.050003,169.860001,14385000,3,-0.559998,5895.169922
02-08-2017,170.300003,170.550003,166.910004,169.300003,17433800,4,-0.710007,5914.22998
03-08-2017,169.300003,169.699997,168.25,168.589996,10793800,5,1.029999,5891.200195
04-08-2017,168.970001,170.059998,168.690002,169.619995,10777700,6,2.360001,5899.910156
07-08-2017,169.949997,172.059998,169.660004,171.979996,12787800,2,-0.75,5934.72998
08-08-2017,171.880005,173.050003,170.619995,171.229996,14393500,3,-0.050003,5926.350098
09-08-2017,169.979996,171.449997,169.559998,171.179993,10815000,4,-3.779999,5919.390137
10-08-2017,170.059998,170.589996,166.850006,167.399994,20832700,5,0.680008,5788.189941
11-08-2017,167.949997,168.820007,166.850006,168.080002,13791200,6,2.669998,5831.529785
14-08-2017,170.089996,171.080002,169.289993,170.75,12954200,2,0.25,5908.169922
15-08-2017,171.490005,171.5,170.009995,171,8729200,3,-1,5907.72998
16-08-2017,171.25,171.380005,169.240005,170,15779900,4,-3.089996,5917.419922
17-08-2017,169.339996,169.860001,166.850006,166.910004,17216000,5,0.5,5796.319824
18-08-2017,166.839996,168.669998,166.210007,167.410004,15093600,6,0.369995,5790.910156
21-08-2017,167.160004,168,165.820007,167.779999,11907500,2,1.86,5786.540039
22-08-2017,168.279999,169.869995,167.149994,169.639999,11391000,3,-0.929992,5873.330078
23-08-2017,168.839996,169.360001,168.199997,168.710007,9856500,4,-0.970002,5851.779785
24-08-2017,168.880005,169.289993,166.410004,167.740005,14030400,5,-1.419998,5834.439941
25-08-2017,167.860001,168.380005,166.179993,166.320007,12614500,6,0.919998,5822.529785
28-08-2017,166.910004,167.699997,166.330002,167.240005,8553700,2,0.809998,5838.080078
29-08-2017,165.25,168.429993,165,168.050003,11121000,3,1.869995,5862.140137
30-08-2017,168.169998,170.179993,167.630005,169.919998,11138300,4,2.050003,5932.899902
31-08-2017,170.399994,172.149994,170.059998,171.970001,17226500,5,0.050003,5988.600098
01-09-2017,172.399994,172.919998,171.309998,172.020004,11677600,6,-1.300003,5987.899902
05-09-2017,171.270004,172.389999,169.550003,170.720001,13210900,3,1.369995,5932.72998
06-09-2017,170.910004,172.479996,169.570007,172.089996,13906300,4,1.120011,5951.129883
07-09-2017,171.940002,173.309998,170.270004,173.210007,18049500,5,-2.26001,5964.310059
08-09-2017,173.089996,173.490005,170.800003,170.949997,10998500,6,2.559998,5913.370117
11-09-2017,172.399994,173.889999,172.199997,173.509995,12372000,2,-0.549988,5980.529785
12-09-2017,173.759995,174,171.75,172.960007,11186300,3,0.089996,5995.640137
13-09-2017,173.009995,173.169998,172.059998,173.050003,9119300,4,-2.089996,6004.379883
14-09-2017,172.259995,172.279999,170.5,170.960007,15615700,5,0.679992,5968.819824
15-09-2017,170.880005,172.339996,170.259995,171.639999,15660500,6,-1.630004,5988
18-09-2017,171.990005,172.070007,169.339996,170.009995,12954000,2,2.510009,5981.120117
19-09-2017,170.619995,172.559998,170.360001,172.520004,13168600,3,-0.350006,5991.080078
20-09-2017,172.5,173.050003,170.699997,172.169998,12264100,4,-1.059997,5973.609863
21-09-2017,171.690002,172.270004,170.009995,171.110001,11161400,5,-0.570008,5934.910156
22-09-2017,170.210007,171.729996,169.220001,170.539993,12097100,6,-7.669998,5932.319824
25-09-2017,169.240005,169.300003,161.559998,162.869995,41251600,2,1.340012,5867.350098
26-09-2017,164.5,165.5,162.779999,164.210007,23363300,3,3.469986,5881.339844
27-09-2017,165.899994,168.339996,165.570007,167.679993,19242500,4,1.050003,5937.790039
28-09-2017,167.940002,169.070007,167.160004,168.729996,12178700,5,2.139999,5933.069824
29-09-2017,168.830002,171.660004,168.809998,170.869995,15340400,6,-1.399994,5979.299805
02-10-2017,171.389999,171.869995,168.75,169.470001,13392300,2,0.490006,5981.919922
03-10-2017,169.300003,170.729996,169.199997,169.960007,8190300,3,-1.540009,5995.060059
04-10-2017,169.830002,170.669998,168.289993,168.419998,12127900,4,2.820007,5998.839844
05-10-2017,169.179993,171.309998,168.600006,171.240005,14580600,5,0.989991,6057.140137
06-10-2017,170.25,172.369995,169.75,172.229996,13124500,6,0.270004,6064.569824
09-10-2017,172.699997,174.880005,172,172.5,14570400,2,-0.910004,6058.529785
10-10-2017,173,173.199997,170.800003,171.589996,11341100,3,1.150009,6063.52002
11-10-2017,171.949997,172.779999,171.399994,172.740005,11283700,4,-0.190002,6081.25
12-10-2017,172.610001,173.850006,172.289993,172.550003,10351000,5,1.190002,6069.990234
13-10-2017,173.449997,174.649994,173.199997,173.740005,13658300,6,0.779999,6092.450195
16-10-2017,174.490005,175,174.059998,174.520004,11498800,2,1.589997,6114.529785
17-10-2017,174.710007,176.130005,174.360001,176.110001,15990100,3,-0.080002,6122.609863
18-10-2017,176.649994,176.740005,175.75,176.029999,12752400,4,-1.470001,6114.350098
19-10-2017,174.929993,176.029999,172.630005,174.559998,14048400,5,0.419998,6092.620117
