Date,Open,High,Low,Close,Volume,Day of the week,Change,NASDAQ
02-08-2016,38.190498,38.2505,37.851002,38.028999,72066000,3,-0.358002,4719.209961
03-08-2016,37.853001,37.9445,37.612499,37.731998,71630000,4,-0.297001,4734.330078
04-08-2016,37.685001,38.25,37.517502,38.038502,63564000,5,0.306504,4743.810059
05-08-2016,38.240501,38.4235,38.154499,38.299,54088000,6,0.260498,4791.209961
08-08-2016,38.3405,38.349998,38.050999,38.327999,39726000,2,0.028999,4784.740234
09-08-2016,38.369499,38.630001,38.345001,38.415501,37522000,3,0.087502,4795.75
10-08-2016,38.490002,38.605,38.309502,38.428001,32086000,4,0.0125,4783.390137
11-08-2016,38.497002,38.6875,38.456001,38.562,40394000,5,0.133999,4803.310059
12-08-2016,38.423,38.657501,38.421001,38.627998,31266000,6,0.065998,4807.080078
15-08-2016,38.595001,38.602001,38.385502,38.4245,42370000,2,-0.203498,4827.120117
16-08-2016,38.431,38.436501,38.191002,38.202,32092000,3,-0.2225,4797.189941
17-08-2016,38.220501,38.261002,37.959999,38.231499,37822000,4,0.029499,4805.450195
18-08-2016,38.200001,38.258499,38.029999,38.223,29176000,5,-0.008499,4808.680176
19-08-2016,38.095001,38.1245,37.844501,37.865501,46864000,6,-0.357499,4806.140137
22-08-2016,37.875,37.9925,37.605,37.973999,33586000,2,0.108498,4808.560059
23-08-2016,38.165501,38.235001,38.049999,38.122501,30482000,3,0.148502,4818.47998
24-08-2016,38.150002,38.170502,37.768002,37.862499,34882000,4,-0.260002,4783.490234
25-08-2016,37.799999,38.028,37.737,37.960999,32460000,5,0.0985,4775.430176
26-08-2016,38.002499,38.5,37.990002,38.450001,55536000,6,0.489002,4783.689941
29-08-2016,38.436001,38.749001,38.43,38.564499,43972000,2,0.114498,4791.089844
30-08-2016,38.552502,38.591999,38.278,38.379002,34184000,3,-0.185497,4775.990234
31-08-2016,38.330002,38.481998,38.200001,38.458,32676000,4,0.078998,4771.049805
01-09-2016,38.544998,38.602001,38.337502,38.530998,35846000,5,0.072998,4783.939941
02-09-2016,38.705502,38.799999,38.584999,38.622002,43636000,6,0.091004,4798.740234
06-09-2016,38.702,39.473999,38.511002,39.443501,74396000,3,0.821499,4829.509766
07-09-2016,39.476501,39.539501,39.216499,39.223999,48492000,4,-0.219502,4831.859863
08-09-2016,39.1945,39.325001,39.071999,39.202999,40610000,5,-0.021,4804
09-09-2016,38.967999,39.049999,38.005501,38.007,85146000,6,-1.195999,4681.540039
12-09-2016,37.8675,38.632999,37.799999,38.574501,62494000,2,0.567501,4764.649902
13-09-2016,38.438499,38.494499,37.952499,38.050499,62344000,3,-0.524002,4722.850098
14-09-2016,38.110001,38.375,37.942501,38.054501,50460000,4,0.004002,4746.060059
15-09-2016,38.099998,38.543499,37.879002,38.484501,60680000,5,0.43,4819.899902
16-09-2016,38.664001,39.022999,38.583,38.925999,109984000,6,0.441498,4818.049805
19-09-2016,38.998501,39.097,38.549999,38.755001,45944000,2,-0.170998,4796.069824
20-09-2016,38.799999,39.068501,38.799999,39.011002,38744000,3,0.256001,4805.220215
21-09-2016,39.162498,39.5345,38.9505,39.487,54372000,4,0.475998,4853.75
22-09-2016,39.713501,40.294498,39.713501,40.235001,81578000,5,0.748001,4891.359863
23-09-2016,40.156502,40.387501,40.105999,40.287498,47070000,6,0.052497,4858.910156
26-09-2016,40.09,40.296501,39.857498,39.958,53028000,2,-0.329498,4817.169922
27-09-2016,40.092499,40.832001,40.0555,40.8055,76392000,3,0.8475,4866.709961
28-09-2016,40.900002,41.507,40.851501,41.436001,88442000,4,0.630501,4875.27002
29-09-2016,41.412998,41.875,41.231499,41.452499,98444000,5,0.016498,4838.299805
30-09-2016,41.630501,41.997501,41.619999,41.865501,88612000,6,0.413002,4875.700195
03-10-2016,41.799999,41.993,41.5625,41.837002,55388000,2,-0.028499,4866.629883
04-10-2016,42.045502,42.1185,41.513,41.7015,59006000,3,-0.135502,4859.470215
05-10-2016,41.900002,42.283501,41.806,42.217999,69382000,4,0.516499,4877.75
06-10-2016,42.185001,42.3605,42.029999,42.083,53680000,5,-0.134999,4873.919922
07-10-2016,42.289501,42.297501,41.872501,41.9715,48524000,6,-0.1115,4864.52002
10-10-2016,42.162498,42.259998,42.0135,42.085499,36542000,2,0.113999,4893.77002
11-10-2016,42.050999,42.064499,41.4175,41.549999,71764000,3,-0.5355,4821.910156
12-10-2016,41.700001,41.883499,41.505001,41.704498,47608000,4,0.154499,4819.640137
13-10-2016,41.450001,41.59,41.060501,41.464001,61828000,5,-0.240497,4803.100098
14-10-2016,41.754002,41.786999,41.147999,41.147999,59996000,6,-0.316002,4808.47998
17-10-2016,41.075001,41.099998,40.584,40.647499,67230000,2,-0.5005,4796.169922
18-10-2016,41.105499,41.162998,40.750999,40.8825,50250000,3,0.235001,4839.720215
19-10-2016,41.02,41.033501,40.758499,40.884499,41814000,4,0.001999,4836.609863
20-10-2016,40.699501,40.7855,40.154999,40.515999,63040000,5,-0.3685,4832.709961
21-10-2016,40.467999,40.971001,40.450001,40.949501,55860000,6,0.433502,4851.859863
24-10-2016,41.247501,41.915001,41.1105,41.904499,81218000,2,0.954998,4909.970215
25-10-2016,41.965,42.154499,41.660999,41.758999,64968000,3,-0.1455,4891.450195
26-10-2016,41.638,41.672001,41,41.129501,79962000,4,-0.629498,4860.589844
27-10-2016,41.562,41.585999,40.7715,40.917999,148128000,5,-0.211502,4836.450195
28-10-2016,39.099998,39.474499,38.730499,38.816002,216822000,6,-2.101997,4805.589844
31-10-2016,39.051498,39.685001,39.005501,39.491001,108266000,2,0.674999,4801.27002
01-11-2016,39.950001,40.042,38.835499,39.2705,106108000,3,-0.220501,4766.939941
02-11-2016,39.196499,39.237499,38.177502,38.278,100530000,4,-0.9925,4726.910156
03-11-2016,38.252499,38.849998,38.200001,38.351501,77450000,5,0.073501,4679.100098
04-11-2016,38.1395,38.299999,37.661499,37.752499,102442000,6,-0.599002,4660.459961
07-11-2016,38.582001,39.386501,38.547001,39.246498,119688000,2,1.493999,4773.72998
08-11-2016,39.248501,39.587002,38.955002,39.387501,68252000,3,0.141003,4804.919922
09-11-2016,38.200001,38.875,38.004501,38.594002,171258000,4,-0.793499,4825.180176
10-11-2016,38.940498,38.941502,35.884998,37.118999,254940000,5,-1.475003,4747.029785
11-11-2016,36.786499,37.162998,36.445,36.9505,132456000,6,-0.168499,4751.950195
14-11-2016,37.275501,37.299999,35.505001,35.953499,146426000,2,-0.997001,4702.040039
15-11-2016,36.5,37.339001,36.2995,37.161999,135116000,3,1.2085,4764.470215
16-11-2016,36.993999,37.4935,36.780499,37.324501,72976000,4,0.162502,4792.27002
17-11-2016,37.466,37.875,37.400002,37.82,73802000,5,0.495499,4826.589844
18-11-2016,38.049999,38.387001,37.882,38.007999,87468000,6,0.187999,4808.040039
21-11-2016,38.299999,39.017502,38.255501,39,92292000,2,0.992001,4859
22-11-2016,39.408501,39.619999,39.049999,39.266499,106226000,3,0.266499,4873.839844
23-11-2016,39.086498,39.087502,38.655998,39.006001,70806000,4,-0.260498,4853.859863
25-11-2016,39.325001,39.337502,38.895,39.018501,36742000,6,0.0125,4870.02002
28-11-2016,38.849499,38.849998,38.212002,38.338501,88776000,2,-0.68,4857.02002
29-11-2016,38.400002,38.494499,38.066002,38.125999,65446000,3,-0.212502,4873.209961
30-11-2016,38.099998,38.404499,37.512501,37.5285,92518000,4,-0.597499,4810.810059
01-12-2016,37.620499,37.668499,36.901501,37.182499,93320000,5,-0.346001,4734.100098
02-12-2016,37.169998,37.4245,36.834999,37.016998,71226000,6,-0.165501,4739.370117
05-12-2016,37.25,38.074501,37.099998,37.967999,86294000,2,0.951001,4778.140137
06-12-2016,38.199501,38.411999,37.862499,38.236,75894000,3,0.268001,4788.669922
07-12-2016,38.227501,38.521,37.791,38.521,73698000,4,0.285,4851.939941
08-12-2016,38.593498,38.689499,38.259499,38.366501,63792000,5,-0.154499,4859.189941
09-12-2016,38.5,38.512501,38.266998,38.432999,49418000,6,0.066498,4895.899902
12-12-2016,38.32,38.344501,37.860001,38.006001,59278000,2,-0.426998,4874.299805
13-12-2016,38.248001,39.123001,38.099998,38.716999,105706000,3,0.710998,4935.839844
14-12-2016,38.912498,39.042999,38.140499,38.441002,109096000,4,-0.275997,4921.220215
15-12-2016,38.313999,38.455002,38.015499,38.049999,76038000,5,-0.391003,4933.410156
16-12-2016,38.25,38.2565,37.700001,37.8885,96964000,6,-0.161499,4914.859863
19-12-2016,37.9445,38.525002,37.807999,38.299999,62264000,2,0.411499,4934.850098
20-12-2016,38.432499,38.719501,38.385502,38.561001,54072000,3,0.261002,4953.799805
21-12-2016,38.5,38.561001,38.285,38.529999,40892000,4,-0.031002,4948.910156
22-12-2016,38.405998,38.560501,38.151001,38.317001,50872000,5,-0.212998,4934.390137
23-12-2016,38.227501,38.325001,37.899502,38.029499,39632000,6,-0.287502,4940.02002
27-12-2016,38.169998,38.732498,38.060001,38.57,52774000,3,0.540501,4965.810059
28-12-2016,38.8125,39,38.525002,38.606499,66020000,4,0.036499,4926.290039
29-12-2016,38.619999,38.669998,38.0425,38.2575,63166000,5,-0.348999,4918.279785
30-12-2016,38.323502,38.369999,37.414001,37.4935,82788000,6,-0.764,4863.620117
03-01-2017,37.896,37.938,37.384998,37.683498,70422000,3,0.189998,4911.330078
04-01-2017,37.919498,37.984001,37.709999,37.859001,50210000,4,0.175503,4937.209961
05-01-2017,38.077499,39.119999,38.013,39.022499,116602000,5,1.163498,4964.950195
06-01-2017,39.118,39.972,38.924,39.7995,119724000,6,0.777001,5007.080078
09-01-2017,39.900002,40.088501,39.588501,39.846001,68922000,2,0.046501,5024.899902
10-01-2017,39.830002,39.900002,39.477001,39.794998,51168000,3,-0.051003,5035.169922
11-01-2017,39.682999,39.974998,39.475498,39.951,59856000,4,0.156002,5050.209961
12-01-2017,40.015499,40.706501,39.974998,40.681999,97478000,5,0.730999,5041.430176
13-01-2017,40.716,41.0825,40.57,40.856998,75838000,6,0.174999,5059.509766
17-01-2017,40.785,40.799999,40.172001,40.486,73410000,3,-0.370998,5044.649902
18-01-2017,40.474998,40.586498,40.213501,40.374001,47084000,4,-0.111999,5055.850098
19-01-2017,40.5,40.675499,40.366001,40.452,50816000,5,0.077999,5051.169922
20-01-2017,40.764,40.800999,40.313,40.4165,67524000,6,-0.0355,5063.200195
23-01-2017,40.34,40.924999,40.254002,40.894001,55950000,2,0.477501,5065.700195
24-01-2017,41.099998,41.199501,40.724998,41.122002,59434000,3,0.228001,5101.060059
25-01-2017,41.289501,41.870998,41.2645,41.826,78452000,4,0.703998,5151.470215
26-01-2017,41.776501,42.192001,41.650002,41.9575,71726000,5,0.1315,5156.919922
27-01-2017,41.950001,41.985001,41.472,41.788502,59974000,6,-0.168998,5168.060059
30-01-2017,41.650002,41.674999,40.819,41.519001,74946000,2,-0.269501,5129.330078
31-01-2017,41.1875,41.349499,40.978001,41.174,62744000,3,-0.345001,5116.77002
01-02-2017,41.460499,41.688999,41.247002,41.6175,77004000,4,0.4435,5152.689941
02-02-2017,41.829498,42.1245,41.412998,41.997501,147010000,5,0.380001,5147.700195
03-02-2017,40.335999,40.915001,40.200001,40.509998,217376000,6,-1.487503,5161.600098
06-02-2017,40.490002,40.535999,40.150002,40.382,77946000,2,-0.127998,5167.959961
07-02-2017,40.4655,40.807999,40.375,40.625,69322000,3,0.243,5185.879883
08-02-2017,40.634499,41.074001,40.625,40.9855,57160000,4,0.3605,5196.580078
09-02-2017,41.080002,41.25,40.9855,41.068001,49698000,5,0.082501,5212.160156
10-02-2017,41.191002,41.400002,41.142502,41.373001,48592000,6,0.305,5226.689941
13-02-2017,41.581001,42.150002,41.427502,41.8265,83452000,2,0.453499,5256.819824
14-02-2017,41.849998,41.915501,41.572498,41.8195,55848000,3,-0.007,5271.069824
15-02-2017,41.700001,42.140499,41.640999,42.134998,59378000,4,0.315498,5302.390137
16-02-2017,42.091999,42.25,41.969002,42.207001,54294000,5,0.072003,5300.640137
17-02-2017,42.099998,42.363499,42.036499,42.253502,62246000,6,0.046501,5324.720215
21-02-2017,42.442001,42.898998,42.362499,42.821999,70154000,3,0.568497,5350.72998
22-02-2017,42.8475,42.921501,42.609001,42.780499,52340000,4,-0.0415,5352.129883
23-02-2017,42.878502,43.042999,42.400002,42.609501,69240000,5,-0.170998,5332.370117
24-02-2017,42.234501,42.290501,41.887501,42.262001,73760000,6,-0.3475,5343.310059
27-02-2017,42.118999,42.625,41.983501,42.431999,54272000,2,0.169998,5347.549805
28-02-2017,42.572498,42.704498,42.102501,42.251999,55874000,3,-0.18,5330.310059
01-03-2017,42.6525,42.741501,42.4505,42.653999,55202000,4,0.402,5390.990234
02-03-2017,42.653999,42.741001,42.363998,42.445499,42642000,5,-0.2085,5363.259766
03-03-2017,42.360001,42.599499,42.313499,42.493999,38822000,6,0.0485,5373.47998
06-03-2017,42.261501,42.4245,42.056,42.330502,52208000,2,-0.163497,5360.310059
07-03-2017,42.273998,42.423,42.1875,42.300999,44952000,3,-0.029503,5351.279785
08-03-2017,42.400002,42.6535,42.3395,42.525002,45730000,4,0.224003,5359.810059
09-03-2017,42.549999,42.82,42.515499,42.650002,40964000,5,0.125,5363.97998
10-03-2017,42.849998,42.8675,42.585999,42.623001,48728000,6,-0.027001,5385.899902
13-03-2017,42.588501,42.7845,42.585499,42.7295,38194000,2,0.106499,5394.569824
14-03-2017,42.677502,42.6875,42.377499,42.626499,42612000,3,-0.103001,5382.169922
15-03-2017,42.716499,42.7225,42.355499,42.648499,51244000,4,0.022,5416.25
16-03-2017,42.764999,42.775002,42.525501,42.671001,36846000,5,0.022502,5412.080078
17-03-2017,42.6745,42.691502,42.532001,42.615501,67688000,6,-0.0555,5408.759766
20-03-2017,42.5755,42.889999,42.550499,42.848499,45654000,2,0.232998,5413.310059
21-03-2017,42.942001,43.139999,42.065498,42.16,87658000,3,-0.688499,5332.529785
22-03-2017,42.0215,42.468498,41.952499,42.403,53174000,4,0.243,5367.549805
23-03-2017,42.41,42.544498,42.240002,42.368999,39060000,5,-0.034001,5355.140137
24-03-2017,42.584,42.59,42.176498,42.280499,42766000,6,-0.0885,5364
27-03-2017,41.9035,42.514999,41.674999,42.341,55116000,2,0.060501,5374.27002
28-03-2017,42.587502,42.923,42.505001,42.799999,60832000,3,0.458999,5407.209961
29-03-2017,42.952499,43.821999,42.951,43.716,89716000,4,0.916001,5430.27002
30-03-2017,43.747501,43.853001,43.583,43.817001,55254000,5,0.101001,5439.740234
31-03-2017,43.849998,44.517502,43.8325,44.327,79152000,6,0.509999,5436.22998
03-04-2017,44.400002,44.6745,44.271,44.5755,68446000,2,0.2485,5432.200195
04-04-2017,44.575001,45.426998,44.514,45.341499,99694000,3,0.765999,5440.410156
05-04-2017,45.541,46.186001,45.280998,45.464001,150168000,4,0.122502,5418.52002
06-04-2017,45.689999,45.859501,44.724499,44.914001,126882000,5,-0.55,5420.879883
07-04-2017,44.982498,45.004501,44.4655,44.743999,74218000,6,-0.170002,5418.370117
10-04-2017,44.981499,45.425499,44.950001,45.352001,63686000,2,0.608002,5421.680176
11-04-2017,45.352001,45.562,44.875,45.118,60254000,3,-0.234001,5398.399902
12-04-2017,45.154499,45.204498,44.762501,44.811501,49122000,4,-0.306499,5377.029785
13-04-2017,44.572498,44.748501,44.224499,44.233501,63492000,5,-0.578,5353.589844
17-04-2017,44.375,45.118999,44.375,45.099499,57094000,2,0.865998,5399.200195
18-04-2017,45.0495,45.480499,45.039001,45.188999,59984000,3,0.0895,5391.660156
19-04-2017,45.391998,45.525002,44.8685,44.959999,57404000,4,-0.229,5399.640137
20-04-2017,44.985001,45.265999,44.814499,45.103001,56288000,5,0.143002,5443.529785
21-04-2017,45.133499,45.182499,44.838501,44.926498,48410000,6,-0.176503,5442.049805
24-04-2017,45.433998,45.4995,45.191002,45.370499,62458000,2,0.444001,5508.029785
25-04-2017,45.352001,45.473999,45.150002,45.381001,67612000,3,0.010502,5548.189941
26-04-2017,45.514999,45.787498,45.377998,45.4645,52178000,4,0.083499,5541.089844
27-04-2017,45.719501,46.092999,45.605499,45.918999,106110000,5,0.454499,5571.279785
28-04-2017,47.441502,47.4795,46.216499,46.2495,147294000,6,0.330501,5583.529785
01-05-2017,46.389999,47.720001,46.389999,47.411499,109330000,2,1.161999,5629.629883
02-05-2017,47.3325,47.505001,47.070499,47.347,76976000,3,-0.064499,5644.069824
03-05-2017,47.299999,47.299999,46.794998,47.051498,71654000,4,-0.295502,5625.160156
04-05-2017,47.237499,47.25,46.710999,46.876499,48368000,5,-0.174999,5626.319824
05-05-2017,47.026001,47.039501,46.514999,46.7075,57328000,6,-0.168999,5646.089844
08-05-2017,47.047501,47.452499,46.960499,47.452,68314000,2,0.7445,5659.069824
09-05-2017,47.639999,47.894501,47.509998,47.640999,65242000,3,0.188999,5678.310059
10-05-2017,47.674999,47.6875,47.25,47.447498,41930000,4,-0.193501,5681.680176
11-05-2017,47.255501,47.5145,47.039001,47.381001,43882000,5,-0.066497,5674.220215
12-05-2017,47.724998,48.1395,47.5765,48.067501,72518000,6,0.6865,5686.810059
15-05-2017,47.936501,48.157501,47.803001,47.898499,85412000,2,-0.169002,5704.47998
16-05-2017,48.049999,48.502998,48.045502,48.303501,62522000,3,0.405002,5724.439941
17-05-2017,47.735001,48.02,47.206001,47.237999,102912000,4,-1.065502,5580.549805
18-05-2017,47.240002,48.137501,47.237999,47.9245,78786000,5,0.686501,5626.310059
19-05-2017,48.141998,48.445999,47.986,47.992001,79442000,6,0.067501,5651.560059
22-05-2017,48.200001,48.569,48.145,48.533501,52844000,2,0.5415,5699.399902
23-05-2017,48.750999,48.759998,48.342499,48.577,48312000,3,0.043499,5703.350098
24-05-2017,48.799999,49.049999,48.511501,49.017502,48920000,4,0.440502,5730.299805
25-05-2017,49.2425,49.950001,49.105499,49.668999,96440000,5,0.651497,5778.370117
26-05-2017,49.75,49.932499,49.462502,49.789001,69384000,6,0.120002,5788.359863
30-05-2017,49.8255,50.060001,49.776001,49.834999,65262000,3,0.045998,5794.629883
31-05-2017,50,50.006001,49.108002,49.730999,78262000,4,-0.104,5788.799805
01-06-2017,49.929501,49.949501,49.568501,49.797501,49096000,5,0.066502,5816.509766
02-06-2017,49.949501,50.424,49.783501,50.336498,75046000,6,0.538997,5881.459961
05-06-2017,50.3615,50.6605,50.175499,50.567001,54398000,2,0.230503,5878.120117
06-06-2017,50.599998,50.825001,50.0625,50.150002,66928000,3,-0.416999,5856.77002
07-06-2017,50.297501,50.512501,50.099998,50.503502,56460000,4,0.3535,5877.589844
08-06-2017,50.603001,50.6805,50.3055,50.5135,55358000,5,0.009998,5885.299805
09-06-2017,50.625,50.649502,46.349998,48.915501,152954000,6,-1.597999,5741.939941
12-06-2017,48.349998,48.797501,47.25,48.245499,188944000,2,-0.670002,5708.180176
13-06-2017,48.899502,49.224998,48.305,49.039501,91600000,3,0.794002,5751.819824
14-06-2017,49.429501,49.516998,48.335499,48.823502,79498000,4,-0.215999,5727.069824
15-06-2017,47.935001,48.286499,47.542999,48.2085,107478000,5,-0.615002,5700.890137
16-06-2017,49.799999,49.987499,49.099998,49.385502,229454000,6,1.177002,5681.47998
19-06-2017,50.849998,50.849998,49.494999,49.758499,100868000,2,0.372997,5772.220215
20-06-2017,49.900002,50.243999,49.601002,49.629501,81536000,3,-0.128998,5726.310059
21-06-2017,49.935001,50.136002,49.6325,50.1115,58450000,4,0.481999,5782.390137
22-06-2017,50.1115,50.348,49.860001,50.064999,45068000,5,-0.046501,5779.870117
23-06-2017,50.126999,50.230999,49.901001,50.187,57582000,6,0.122001,5803.109863
26-06-2017,50.424999,50.490002,49.599998,49.699001,67724000,2,-0.487999,5777.589844
27-06-2017,49.5345,49.939999,48.799999,48.839001,75648000,3,-0.86,5671.600098
28-06-2017,48.927502,49.534,48.460499,49.516499,74752000,4,0.677498,5753.029785
29-06-2017,48.950001,49.377998,48.262501,48.796501,86060000,5,-0.719998,5653.02002
30-06-2017,49.006001,49.1735,48.380501,48.400002,67806000,6,-0.396499,5646.919922
03-07-2017,48.6395,48.724499,47.549999,47.682999,58182000,2,-0.717003,5596.959961
05-07-2017,48.0765,48.75,47.762501,48.57,73060000,4,0.887001,5648.819824
06-07-2017,48.233002,48.720001,47.951,48.257,65192000,5,-0.313,5597.899902
07-07-2017,48.477501,49.005501,48.457001,48.938,52868000,6,0.681,5656.470215
10-07-2017,49.25,49.972,49.174999,49.823502,70926000,2,0.885502,5694.149902
11-07-2017,49.650002,49.7995,49.186001,49.706501,59654000,3,-0.117001,5709.799805
12-07-2017,50.032501,50.427502,49.904999,50.3255,72172000,4,0.618999,5778.950195
13-07-2017,50.230999,50.344002,49.794998,50.031502,57616000,5,-0.293998,5793.359863
14-07-2017,50.119999,50.2225,49.844501,50.0905,42050000,6,0.058998,5838.080078
17-07-2017,50.234501,50.737499,50.190498,50.501999,74252000,2,0.411499,5839.740234
18-07-2017,50.299999,51.301498,50.200001,51.2225,80152000,3,0.720501,5880.100098
19-07-2017,51.25,51.579498,51.125,51.343498,59280000,4,0.120998,5916.160156
20-07-2017,51.579498,51.748501,51.125999,51.435001,61950000,5,0.091503,5921.220215
21-07-2017,51.063999,51.305,50.549999,51.283501,54692000,6,-0.1515,5921.529785
24-07-2017,51.417,52.150501,51.371498,51.947498,65760000,2,0.663997,5941.370117
25-07-2017,51.9025,52.1665,51.624001,51.9935,48952000,3,0.046002,5930.649902
26-07-2017,52.16,52.66,52.16,52.639999,58426000,4,0.646499,5950.72998
27-07-2017,53.477501,54.165501,52.008999,52.299999,219834000,5,-0.34,5917.029785
28-07-2017,50.606998,51.642502,50.049999,51.001999,154188000,6,-1.298,5908.919922
31-07-2017,50.952499,50.952499,49.351002,49.389,147042000,2,-1.612999,5880.330078
01-08-2017,49.8055,50.32,49.578999,49.809502,91452000,3,0.420502,5895.169922
02-08-2017,50.088501,50.1605,49.086498,49.794498,81400000,4,-0.015004,5914.22998
03-08-2017,49.973499,49.974998,49.2295,49.346001,65116000,5,-0.448497,5891.200195
04-08-2017,49.484001,49.5835,49.099998,49.379002,54606000,6,0.033001,5899.910156
07-08-2017,49.532501,49.75,49.356998,49.613499,53532000,2,0.234497,5934.72998
08-08-2017,49.717499,49.813999,49.289501,49.492001,58056000,3,-0.121498,5926.350098
09-08-2017,49.130001,49.400002,48.7635,49.100498,71394000,4,-0.391503,5919.390137
10-08-2017,48.814999,48.993,47.734001,47.846001,113682000,5,-1.254497,5788.189941
11-08-2017,48,48.519501,47.569,48.399502,69360000,6,0.553501,5831.529785
14-08-2017,48.920502,49.275002,48.809502,49.165001,63458000,2,0.765499,5908.169922
15-08-2017,49.445,49.587002,49.099998,49.137001,50986000,3,-0.028,5907.72998
16-08-2017,49.0825,49.323002,48.660999,48.909,62642000,4,-0.228001,5917.419922
17-08-2017,48.891998,48.891998,48.015999,48.0285,70248000,5,-0.8805,5796.319824
18-08-2017,48.07,48.2715,47.732498,47.9235,65696000,6,-0.105,5790.910156
21-08-2017,47.878502,48.060001,47.272999,47.664501,63290000,2,-0.258999,5786.540039
22-08-2017,47.776001,48.3965,47.775002,48.345001,55000000,3,0.6805,5873.330078
23-08-2017,47.969002,48.099998,47.709999,47.900002,53366000,4,-0.444999,5851.779785
24-08-2017,47.870998,47.950001,47.056999,47.622501,103914000,5,-0.277501,5834.439941
25-08-2017,47.799999,47.881001,47.205002,47.263,66496000,6,-0.359501,5822.529785
28-08-2017,47.327,47.650002,47.112499,47.300999,51934000,2,0.037999,5838.080078
29-08-2017,47,47.799999,46.816502,47.702999,57486000,3,0.402,5862.140137
30-08-2017,47.922001,48.470501,47.845501,48.379501,58092000,4,0.676502,5932.899902
31-08-2017,48.735001,49.049999,48.638,49.029999,66630000,5,0.650498,5988.600098
01-09-2017,49.209999,49.224998,48.844002,48.912498,50718000,6,-0.117501,5987.899902
05-09-2017,48.77,48.838501,48.018501,48.2635,57664000,3,-0.648998,5932.72998
06-09-2017,48.416,48.591999,48.029999,48.389999,42598000,4,0.126499,5951.129883
07-09-2017,48.700001,49.029499,48.627499,48.973499,51336000,5,0.5835,5964.310059
08-09-2017,48.955002,48.993999,48.1735,48.294998,52106000,6,-0.678501,5913.370117
11-09-2017,48.723,49.097,48.710999,48.897999,43734000,2,0.603001,5980.529785
12-09-2017,49.163502,49.233501,48.776001,49.129002,49622000,3,0.231003,5995.640137
13-09-2017,49.198502,50,48.971001,49.98,67494000,4,0.850998,6004.379883
14-09-2017,49.84,49.928001,49.387001,49.6105,78266000,5,-0.3695,5968.819824
15-09-2017,49.650501,49.8125,49.2015,49.3395,75204000,6,-0.271,5988
18-09-2017,49.52,49.6395,48.408501,48.709499,68226000,2,-0.630001,5981.120117
19-09-2017,48.862499,48.911999,48.373001,48.493,53422000,3,-0.216499,5991.080078
20-09-2017,48.5895,48.740501,48.108002,48.6605,57776000,4,0.1675,5973.609863
21-09-2017,48.565498,48.584999,48.101002,48.232498,46752000,5,-0.428002,5934.910156
22-09-2017,48.050499,48.280499,47.721001,47.755001,52836000,6,-0.477497,5932.319824
25-09-2017,47.4655,47.471001,46.644501,46.989498,102480000,2,-0.765503,5867.350098
26-09-2017,47.274502,47.431499,46.587502,46.93,71296000,3,-0.059498,5881.339844
27-09-2017,47.400002,47.764999,47.165001,47.543499,62978000,4,0.613499,5937.790039
28-09-2017,47.592999,47.985001,47.505001,47.82,50452000,5,0.276501,5933.069824
29-09-2017,48.005501,48.241501,47.918999,48.067501,50876000,6,0.247501,5979.299805
02-10-2017,48.200001,48.365501,47.605999,47.959499,48858000,2,-0.108002,5981.919922
03-10-2017,47.900002,48.184502,47.518501,47.855,53332000,3,-0.104499,5995.060059
04-10-2017,47.710499,48.3895,47.702499,48.272499,50548000,4,0.417499,5998.839844
05-10-2017,48.5,49.0755,48.481998,49.0425,64584000,5,0.770001,6057.140137
06-10-2017,48.782001,49.787498,48.782001,49.479,75642000,6,0.4365,6064.569824
09-10-2017,49.661999,49.924999,49.375,49.5495,58772000,2,0.0705,6058.529785
10-10-2017,49.8335,49.897499,49.005001,49.360001,61698000,3,-0.189499,6063.52002
11-10-2017,49.563499,49.775002,49.334999,49.75,46742000,4,0.389999,6081.25
12-10-2017,49.8405,50.422001,49.619999,50.046501,81346000,5,0.296501,6069.990234
13-10-2017,50.349998,50.3885,50.051498,50.146999,48630000,6,0.100498,6092.450195
16-10-2017,50.422001,50.4785,50.051998,50.317001,40178000,2,0.170002,6114.529785
17-10-2017,50.279499,50.573502,50.219002,50.456501,46394000,3,0.1395,6122.609863
18-10-2017,50.463501,51.115501,49.827499,49.849998,49994000,4,-0.606503,6114.350098
19-10-2017,49.5,49.552502,49.012001,49.330502,62164000,5,-0.519496,6092.620117
20-10-2017,49.676498,49.730999,49.099998,49.1455,47302000,6,-0.185002,6108.819824
23-10-2017,49.336498,49.339001,48.125,48.314999,69882000,2,-0.830501,6067.830078
24-10-2017,48.450001,48.9925,48.25,48.794998,54478000,3,0.479999,6080.220215
25-10-2017,48.900002,49.222,48.312,48.6455,60662000,4,-0.149498,6055.040039
26-10-2017,49.016499,49.145,48.427502,48.621498,112374000,5,-0.024002,6037.870117
27-10-2017,52.907001,55.278999,52.5275,55.047501,331300000,6,6.426003,6213.470215
30-10-2017,54.7505,56.1395,54.678001,55.5425,132262000,2,0.494999,6227.589844
31-10-2017,55.450001,55.527,55.056,55.264,69540000,3,-0.2785,6248.560059
01-11-2017,55.27,55.448502,54.837002,55.183998,75110000,4,-0.080002,6248.649902
02-11-2017,54.890499,55.097,54.343498,54.710999,73698000,5,-0.472999,6236.390137
03-11-2017,54.557499,55.633999,54.425999,55.580002,75030000,6,0.869003,6295.580078
